id,statement,answer,answer_type,choices,difficulty,concepts,skills,patterns,misconceptions,solution,course,theme,chapter,chapter_title,sequence,source_collection,source_file,taxonomy_layer,taxonomy_stage,problem_type,cognitive_tags,estimated_time_seconds,notes
college_alg_line2_003,"Find the slope-intercept form of the line through (3, 7) and (5, 13).",3x-2,multiple_choice,A:3x+-2|B:4x+-2|C:3x-13|D:3x-2|E:3x+7,4,alg_graphing;alg_linear_equations;alg_functions,slope_from_two_points;slope_intercept_form,coordinate_reasoning;linear_modeling,slope_formula_error;intercept_confusion,"The slope is (13 - 7)/(5 - 3) = 3. Use y = mx + b with (3, 7) to get b = -2.",Algebra 1,Linear Equations and Functions,college-algebra-02-linear-functions,Linear Functions,5452,college_algebra_stitz_zeager,"local-pdf: College Algebra -- Carl Stitz, Jeff Zeager.pdf; College Algebra 2.1 Linear Functions",Standard,Algebra Readiness,linear_function_modeling,coordinate_reasoning;formula_selection,110,Original-equivalent bridge item generated from local textbook coverage signals. No full textbook exercise text is reproduced.
college_alg_line2_004,"Find the slope-intercept form of the line through (4, 15) and (6, 23).",4x-1,multiple_choice,A:5x+-1|B:4x-23|C:4x-1|D:4x+15|E:4x+-1,4,alg_graphing;alg_linear_equations;alg_functions,slope_from_two_points;slope_intercept_form,coordinate_reasoning;linear_modeling,slope_formula_error;intercept_confusion,"The slope is (23 - 15)/(6 - 4) = 4. Use y = mx + b with (4, 15) to get b = -1.",Algebra 1,Linear Equations and Functions,college-algebra-02-linear-functions,Linear Functions,5453,college_algebra_stitz_zeager,"local-pdf: College Algebra -- Carl Stitz, Jeff Zeager.pdf; College Algebra 2.1 Linear Functions",Standard,Algebra Readiness,linear_function_modeling,coordinate_reasoning;formula_selection,110,Original-equivalent bridge item generated from local textbook coverage signals. No full textbook exercise text is reproduced.
college_alg_line2_005,"Find the slope-intercept form of the line through (1, 5) and (3, 15).",5x,multiple_choice,A:5x-15|B:5x|C:5x+5|D:1x+0|E:6x+0,4,alg_graphing;alg_linear_equations;alg_functions,slope_from_two_points;slope_intercept_form,coordinate_reasoning;linear_modeling,slope_formula_error;intercept_confusion,"The slope is (15 - 5)/(3 - 1) = 5. Use y = mx + b with (1, 5) to get b = 0.",Algebra 1,Linear Equations and Functions,college-algebra-02-linear-functions,Linear Functions,5454,college_algebra_stitz_zeager,"local-pdf: College Algebra -- Carl Stitz, Jeff Zeager.pdf; College Algebra 2.1 Linear Functions",Standard,Algebra Readiness,linear_function_modeling,coordinate_reasoning;formula_selection,110,Original-equivalent bridge item generated from local textbook coverage signals. No full textbook exercise text is reproduced.
college_alg_line2_006,"Find the slope-intercept form of the line through (2, 3) and (4, 5).",1x+1,multiple_choice,A:1x+1|B:1x+3|C:2x+1|D:1x-5|E:1x+1+5,4,alg_graphing;alg_linear_equations;alg_functions,slope_from_two_points;slope_intercept_form,coordinate_reasoning;linear_modeling,slope_formula_error;intercept_confusion,"The slope is (5 - 3)/(4 - 2) = 1. Use y = mx + b with (2, 3) to get b = 1.",Algebra 1,Linear Equations and Functions,college-algebra-02-linear-functions,Linear Functions,5455,college_algebra_stitz_zeager,"local-pdf: College Algebra -- Carl Stitz, Jeff Zeager.pdf; College Algebra 2.1 Linear Functions",Standard,Algebra Readiness,linear_function_modeling,coordinate_reasoning;formula_selection,110,Original-equivalent bridge item generated from local textbook coverage signals. No full textbook exercise text is reproduced.
college_alg_line2_007,"Find the slope-intercept form of the line through (3, 8) and (5, 12).",2x+2,multiple_choice,A:2x+8|B:3x+2|C:2x-12|D:2x+2+5|E:2x+2,4,alg_graphing;alg_linear_equations;alg_functions,slope_from_two_points;slope_intercept_form,coordinate_reasoning;linear_modeling,slope_formula_error;intercept_confusion,"The slope is (12 - 8)/(5 - 3) = 2. Use y = mx + b with (3, 8) to get b = 2.",Algebra 1,Linear Equations and Functions,college-algebra-02-linear-functions,Linear Functions,5456,college_algebra_stitz_zeager,"local-pdf: College Algebra -- Carl Stitz, Jeff Zeager.pdf; College Algebra 2.1 Linear Functions",Standard,Algebra Readiness,linear_function_modeling,coordinate_reasoning;formula_selection,110,Original-equivalent bridge item generated from local textbook coverage signals. No full textbook exercise text is reproduced.
college_alg_line2_008,"Find the slope-intercept form of the line through (4, 8) and (6, 14).",3x-4,multiple_choice,A:4x+-4|B:3x-14|C:3x-4+5|D:3x-4|E:3x+8,4,alg_graphing;alg_linear_equations;alg_functions,slope_from_two_points;slope_intercept_form,coordinate_reasoning;linear_modeling,slope_formula_error;intercept_confusion,"The slope is (14 - 8)/(6 - 4) = 3. Use y = mx + b with (4, 8) to get b = -4.",Algebra 1,Linear Equations and Functions,college-algebra-02-linear-functions,Linear Functions,5457,college_algebra_stitz_zeager,"local-pdf: College Algebra -- Carl Stitz, Jeff Zeager.pdf; College Algebra 2.1 Linear Functions",Standard,Algebra Readiness,linear_function_modeling,coordinate_reasoning;formula_selection,110,Original-equivalent bridge item generated from local textbook coverage signals. No full textbook exercise text is reproduced.
college_alg_line2_009,"Find the slope-intercept form of the line through (1, 1) and (3, 9).",4x-3,multiple_choice,A:5x+-3|B:4x-9|C:4x-3|D:4x+1|E:1x+-3,4,alg_graphing;alg_linear_equations;alg_functions,slope_from_two_points;slope_intercept_form,coordinate_reasoning;linear_modeling,slope_formula_error;intercept_confusion,"The slope is (9 - 1)/(3 - 1) = 4. Use y = mx + b with (1, 1) to get b = -3.",Algebra 1,Linear Equations and Functions,college-algebra-02-linear-functions,Linear Functions,5458,college_algebra_stitz_zeager,"local-pdf: College Algebra -- Carl Stitz, Jeff Zeager.pdf; College Algebra 2.1 Linear Functions",Standard,Algebra Readiness,linear_function_modeling,coordinate_reasoning;formula_selection,110,Original-equivalent bridge item generated from local textbook coverage signals. No full textbook exercise text is reproduced.
college_alg_line2_010,"Find the slope-intercept form of the line through (2, 8) and (4, 18).",5x-2,multiple_choice,A:5x-18|B:5x-2|C:5x+8|D:2x+-2|E:6x+-2,4,alg_graphing;alg_linear_equations;alg_functions,slope_from_two_points;slope_intercept_form,coordinate_reasoning;linear_modeling,slope_formula_error;intercept_confusion,"The slope is (18 - 8)/(4 - 2) = 5. Use y = mx + b with (2, 8) to get b = -2.",Algebra 1,Linear Equations and Functions,college-algebra-02-linear-functions,Linear Functions,5459,college_algebra_stitz_zeager,"local-pdf: College Algebra -- Carl Stitz, Jeff Zeager.pdf; College Algebra 2.1 Linear Functions",Standard,Algebra Readiness,linear_function_modeling,coordinate_reasoning;formula_selection,110,Original-equivalent bridge item generated from local textbook coverage signals. No full textbook exercise text is reproduced.
college_alg_line2_011,"Find the slope-intercept form of the line through (3, 2) and (5, 4).",1x-1,multiple_choice,A:1x-1|B:1x+2|C:3x+-1|D:2x+-1|E:1x-4,4,alg_graphing;alg_linear_equations;alg_functions,slope_from_two_points;slope_intercept_form,coordinate_reasoning;linear_modeling,slope_formula_error;intercept_confusion,"The slope is (4 - 2)/(5 - 3) = 1. Use y = mx + b with (3, 2) to get b = -1.",Algebra 1,Linear Equations and Functions,college-algebra-02-linear-functions,Linear Functions,5460,college_algebra_stitz_zeager,"local-pdf: College Algebra -- Carl Stitz, Jeff Zeager.pdf; College Algebra 2.1 Linear Functions",Standard,Algebra Readiness,linear_function_modeling,coordinate_reasoning;formula_selection,110,Original-equivalent bridge item generated from local textbook coverage signals. No full textbook exercise text is reproduced.
college_alg_line2_012,"Find the slope-intercept form of the line through (4, 8) and (6, 12).",2x,multiple_choice,A:2x+8|B:4x+0|C:3x+0|D:2x-12|E:2x,4,alg_graphing;alg_linear_equations;alg_functions,slope_from_two_points;slope_intercept_form,coordinate_reasoning;linear_modeling,slope_formula_error;intercept_confusion,"The slope is (12 - 8)/(6 - 4) = 2. Use y = mx + b with (4, 8) to get b = 0.",Algebra 1,Linear Equations and Functions,college-algebra-02-linear-functions,Linear Functions,5461,college_algebra_stitz_zeager,"local-pdf: College Algebra -- Carl Stitz, Jeff Zeager.pdf; College Algebra 2.1 Linear Functions",Standard,Algebra Readiness,linear_function_modeling,coordinate_reasoning;formula_selection,110,Original-equivalent bridge item generated from local textbook coverage signals. No full textbook exercise text is reproduced.
college_alg_line2_013,"Find the slope-intercept form of the line through (1, 4) and (3, 10).",3x+1,multiple_choice,A:1x+1|B:4x+1|C:3x-10|D:3x+1|E:3x+4,4,alg_graphing;alg_linear_equations;alg_functions,slope_from_two_points;slope_intercept_form,coordinate_reasoning;linear_modeling,slope_formula_error;intercept_confusion,"The slope is (10 - 4)/(3 - 1) = 3. Use y = mx + b with (1, 4) to get b = 1.",Algebra 1,Linear Equations and Functions,college-algebra-02-linear-functions,Linear Functions,5462,college_algebra_stitz_zeager,"local-pdf: College Algebra -- Carl Stitz, Jeff Zeager.pdf; College Algebra 2.1 Linear Functions",Standard,Algebra Readiness,linear_function_modeling,coordinate_reasoning;formula_selection,110,Original-equivalent bridge item generated from local textbook coverage signals. No full textbook exercise text is reproduced.
college_alg_line2_014,"Find the slope-intercept form of the line through (2, 10) and (4, 18).",4x+2,multiple_choice,A:5x+2|B:4x-18|C:4x+2|D:4x+10|E:2x+2,4,alg_graphing;alg_linear_equations;alg_functions,slope_from_two_points;slope_intercept_form,coordinate_reasoning;linear_modeling,slope_formula_error;intercept_confusion,"The slope is (18 - 10)/(4 - 2) = 4. Use y = mx + b with (2, 10) to get b = 2.",Algebra 1,Linear Equations and Functions,college-algebra-02-linear-functions,Linear Functions,5463,college_algebra_stitz_zeager,"local-pdf: College Algebra -- Carl Stitz, Jeff Zeager.pdf; College Algebra 2.1 Linear Functions",Standard,Algebra Readiness,linear_function_modeling,coordinate_reasoning;formula_selection,110,Original-equivalent bridge item generated from local textbook coverage signals. No full textbook exercise text is reproduced.
college_alg_line2_015,"Find the slope-intercept form of the line through (3, 11) and (5, 21).",5x-4,multiple_choice,A:5x-21|B:5x-4|C:5x+11|D:3x+-4|E:6x+-4,4,alg_graphing;alg_linear_equations;alg_functions,slope_from_two_points;slope_intercept_form,coordinate_reasoning;linear_modeling,slope_formula_error;intercept_confusion,"The slope is (21 - 11)/(5 - 3) = 5. Use y = mx + b with (3, 11) to get b = -4.",Algebra 1,Linear Equations and Functions,college-algebra-02-linear-functions,Linear Functions,5464,college_algebra_stitz_zeager,"local-pdf: College Algebra -- Carl Stitz, Jeff Zeager.pdf; College Algebra 2.1 Linear Functions",Standard,Algebra Readiness,linear_function_modeling,coordinate_reasoning;formula_selection,110,Original-equivalent bridge item generated from local textbook coverage signals. No full textbook exercise text is reproduced.
college_alg_line2_016,"Find the slope-intercept form of the line through (4, 1) and (6, 3).",1x-3,multiple_choice,A:1x-3|B:1x+1|C:4x+-3|D:2x+-3|E:1x-3+5,4,alg_graphing;alg_linear_equations;alg_functions,slope_from_two_points;slope_intercept_form,coordinate_reasoning;linear_modeling,slope_formula_error;intercept_confusion,"The slope is (3 - 1)/(6 - 4) = 1. Use y = mx + b with (4, 1) to get b = -3.",Algebra 1,Linear Equations and Functions,college-algebra-02-linear-functions,Linear Functions,5465,college_algebra_stitz_zeager,"local-pdf: College Algebra -- Carl Stitz, Jeff Zeager.pdf; College Algebra 2.1 Linear Functions",Standard,Algebra Readiness,linear_function_modeling,coordinate_reasoning;formula_selection,110,Original-equivalent bridge item generated from local textbook coverage signals. No full textbook exercise text is reproduced.
college_alg_line2_017,"Find the slope-intercept form of the line through (1, 0) and (3, 4).",2x-2,multiple_choice,A:2x+0|B:1x+-2|C:3x+-2|D:2x-4|E:2x-2,4,alg_graphing;alg_linear_equations;alg_functions,slope_from_two_points;slope_intercept_form,coordinate_reasoning;linear_modeling,slope_formula_error;intercept_confusion,"The slope is (4 - 0)/(3 - 1) = 2. Use y = mx + b with (1, 0) to get b = -2.",Algebra 1,Linear Equations and Functions,college-algebra-02-linear-functions,Linear Functions,5466,college_algebra_stitz_zeager,"local-pdf: College Algebra -- Carl Stitz, Jeff Zeager.pdf; College Algebra 2.1 Linear Functions",Standard,Algebra Readiness,linear_function_modeling,coordinate_reasoning;formula_selection,110,Original-equivalent bridge item generated from local textbook coverage signals. No full textbook exercise text is reproduced.
college_alg_line2_018,"Find the slope-intercept form of the line through (2, 5) and (4, 11).",3x-1,multiple_choice,A:2x+-1|B:4x+-1|C:3x-11|D:3x-1|E:3x+5,4,alg_graphing;alg_linear_equations;alg_functions,slope_from_two_points;slope_intercept_form,coordinate_reasoning;linear_modeling,slope_formula_error;intercept_confusion,"The slope is (11 - 5)/(4 - 2) = 3. Use y = mx + b with (2, 5) to get b = -1.",Algebra 1,Linear Equations and Functions,college-algebra-02-linear-functions,Linear Functions,5467,college_algebra_stitz_zeager,"local-pdf: College Algebra -- Carl Stitz, Jeff Zeager.pdf; College Algebra 2.1 Linear Functions",Standard,Algebra Readiness,linear_function_modeling,coordinate_reasoning;formula_selection,110,Original-equivalent bridge item generated from local textbook coverage signals. No full textbook exercise text is reproduced.
college_alg_line2_019,"Find the slope-intercept form of the line through (3, 12) and (5, 20).",4x,multiple_choice,A:5x+0|B:4x-20|C:4x|D:4x+12|E:3x+0,4,alg_graphing;alg_linear_equations;alg_functions,slope_from_two_points;slope_intercept_form,coordinate_reasoning;linear_modeling,slope_formula_error;intercept_confusion,"The slope is (20 - 12)/(5 - 3) = 4. Use y = mx + b with (3, 12) to get b = 0.",Algebra 1,Linear Equations and Functions,college-algebra-02-linear-functions,Linear Functions,5468,college_algebra_stitz_zeager,"local-pdf: College Algebra -- Carl Stitz, Jeff Zeager.pdf; College Algebra 2.1 Linear Functions",Standard,Algebra Readiness,linear_function_modeling,coordinate_reasoning;formula_selection,110,Original-equivalent bridge item generated from local textbook coverage signals. No full textbook exercise text is reproduced.
college_alg_line2_020,"Find the slope-intercept form of the line through (4, 21) and (6, 31).",5x+1,multiple_choice,A:5x-31|B:5x+1|C:5x+21|D:4x+1|E:6x+1,4,alg_graphing;alg_linear_equations;alg_functions,slope_from_two_points;slope_intercept_form,coordinate_reasoning;linear_modeling,slope_formula_error;intercept_confusion,"The slope is (31 - 21)/(6 - 4) = 5. Use y = mx + b with (4, 21) to get b = 1.",Algebra 1,Linear Equations and Functions,college-algebra-02-linear-functions,Linear Functions,5469,college_algebra_stitz_zeager,"local-pdf: College Algebra -- Carl Stitz, Jeff Zeager.pdf; College Algebra 2.1 Linear Functions",Standard,Algebra Readiness,linear_function_modeling,coordinate_reasoning;formula_selection,110,Original-equivalent bridge item generated from local textbook coverage signals. No full textbook exercise text is reproduced.
college_alg_abs_001,Solve |x - 2| = 3.,"-1,5",multiple_choice,"A:-1,5|B:5|C:-1|D:-5,1|E:1,5",4,arith_absolute_value;alg_linear_equations,absolute_value_equations;case_reasoning,distance_from_center;two_solution_structure,one_solution_error;sign_error,|x - 2| = 3 means x - 2 = 3 or x - 2 = -3. Thus x = 5 or x = -1.,Algebra 1,Linear Equations and Functions,college-algebra-06-absolute-value,Absolute Value Functions and Equations,5520,college_algebra_stitz_zeager,"local-pdf: College Algebra -- Carl Stitz, Jeff Zeager.pdf; College Algebra 2.2 Absolute Value Functions",Standard,Algebra Readiness,absolute_value_equation,case_reasoning;inverse_operations,110,Original-equivalent bridge item generated from local textbook coverage signals. No full textbook exercise text is reproduced.
college_alg_abs_002,Solve |x - 3| = 4.,"-1,7",multiple_choice,"A:7|B:-1|C:-7,1|D:1,7|E:-1,7",4,arith_absolute_value;alg_linear_equations,absolute_value_equations;case_reasoning,distance_from_center;two_solution_structure,one_solution_error;sign_error,|x - 3| = 4 means x - 3 = 4 or x - 3 = -4. Thus x = 7 or x = -1.,Algebra 1,Linear Equations and Functions,college-algebra-06-absolute-value,Absolute Value Functions and Equations,5521,college_algebra_stitz_zeager,"local-pdf: College Algebra -- Carl Stitz, Jeff Zeager.pdf; College Algebra 2.2 Absolute Value Functions",Standard,Algebra Readiness,absolute_value_equation,case_reasoning;inverse_operations,110,Original-equivalent bridge item generated from local textbook coverage signals. No full textbook exercise text is reproduced.
college_alg_abs_003,Solve |x - 4| = 5.,"-1,9",multiple_choice,"A:-1|B:-9,1|C:1,9|D:-1,9|E:9",4,arith_absolute_value;alg_linear_equations,absolute_value_equations;case_reasoning,distance_from_center;two_solution_structure,one_solution_error;sign_error,|x - 4| = 5 means x - 4 = 5 or x - 4 = -5. Thus x = 9 or x = -1.,Algebra 1,Linear Equations and Functions,college-algebra-06-absolute-value,Absolute Value Functions and Equations,5522,college_algebra_stitz_zeager,"local-pdf: College Algebra -- Carl Stitz, Jeff Zeager.pdf; College Algebra 2.2 Absolute Value Functions",Standard,Algebra Readiness,absolute_value_equation,case_reasoning;inverse_operations,110,Original-equivalent bridge item generated from local textbook coverage signals. No full textbook exercise text is reproduced.
college_alg_abs_004,Solve |x - 5| = 6.,"-1,11",multiple_choice,"A:1,11|B:11,-1|C:-1,11|D:11|E:-1",4,arith_absolute_value;alg_linear_equations,absolute_value_equations;case_reasoning,distance_from_center;two_solution_structure,one_solution_error;sign_error,|x - 5| = 6 means x - 5 = 6 or x - 5 = -6. Thus x = 11 or x = -1.,Algebra 1,Linear Equations and Functions,college-algebra-06-absolute-value,Absolute Value Functions and Equations,5523,college_algebra_stitz_zeager,"local-pdf: College Algebra -- Carl Stitz, Jeff Zeager.pdf; College Algebra 2.2 Absolute Value Functions",Standard,Algebra Readiness,absolute_value_equation,case_reasoning;inverse_operations,110,Original-equivalent bridge item generated from local textbook coverage signals. No full textbook exercise text is reproduced.
college_alg_abs_005,Solve |x - 6| = 7.,"-1,13",multiple_choice,"A:1,13|B:-1,13|C:13|D:-1|E:-13,1",4,arith_absolute_value;alg_linear_equations,absolute_value_equations;case_reasoning,distance_from_center;two_solution_structure,one_solution_error;sign_error,|x - 6| = 7 means x - 6 = 7 or x - 6 = -7. Thus x = 13 or x = -1.,Algebra 1,Linear Equations and Functions,college-algebra-06-absolute-value,Absolute Value Functions and Equations,5524,college_algebra_stitz_zeager,"local-pdf: College Algebra -- Carl Stitz, Jeff Zeager.pdf; College Algebra 2.2 Absolute Value Functions",Standard,Algebra Readiness,absolute_value_equation,case_reasoning;inverse_operations,110,Original-equivalent bridge item generated from local textbook coverage signals. No full textbook exercise text is reproduced.
college_alg_abs_006,Solve |x - 7| = 3.,"4,10",multiple_choice,"A:4,10|B:10|C:4|D:-10,-4|E:-4,10",4,arith_absolute_value;alg_linear_equations,absolute_value_equations;case_reasoning,distance_from_center;two_solution_structure,one_solution_error;sign_error,|x - 7| = 3 means x - 7 = 3 or x - 7 = -3. Thus x = 10 or x = 4.,Algebra 1,Linear Equations and Functions,college-algebra-06-absolute-value,Absolute Value Functions and Equations,5525,college_algebra_stitz_zeager,"local-pdf: College Algebra -- Carl Stitz, Jeff Zeager.pdf; College Algebra 2.2 Absolute Value Functions",Standard,Algebra Readiness,absolute_value_equation,case_reasoning;inverse_operations,110,Original-equivalent bridge item generated from local textbook coverage signals. No full textbook exercise text is reproduced.
college_alg_abs_007,Solve |x - 8| = 4.,"4,12",multiple_choice,"A:12|B:4|C:-12,-4|D:-4,12|E:4,12",4,arith_absolute_value;alg_linear_equations,absolute_value_equations;case_reasoning,distance_from_center;two_solution_structure,one_solution_error;sign_error,|x - 8| = 4 means x - 8 = 4 or x - 8 = -4. Thus x = 12 or x = 4.,Algebra 1,Linear Equations and Functions,college-algebra-06-absolute-value,Absolute Value Functions and Equations,5526,college_algebra_stitz_zeager,"local-pdf: College Algebra -- Carl Stitz, Jeff Zeager.pdf; College Algebra 2.2 Absolute Value Functions",Standard,Algebra Readiness,absolute_value_equation,case_reasoning;inverse_operations,110,Original-equivalent bridge item generated from local textbook coverage signals. No full textbook exercise text is reproduced.
college_alg_abs_008,Solve |x - 9| = 5.,"4,14",multiple_choice,"A:4|B:-14,-4|C:-4,14|D:4,14|E:14",4,arith_absolute_value;alg_linear_equations,absolute_value_equations;case_reasoning,distance_from_center;two_solution_structure,one_solution_error;sign_error,|x - 9| = 5 means x - 9 = 5 or x - 9 = -5. Thus x = 14 or x = 4.,Algebra 1,Linear Equations and Functions,college-algebra-06-absolute-value,Absolute Value Functions and Equations,5527,college_algebra_stitz_zeager,"local-pdf: College Algebra -- Carl Stitz, Jeff Zeager.pdf; College Algebra 2.2 Absolute Value Functions",Standard,Algebra Readiness,absolute_value_equation,case_reasoning;inverse_operations,110,Original-equivalent bridge item generated from local textbook coverage signals. No full textbook exercise text is reproduced.
college_alg_abs_009,Solve |x - 2| = 6.,"-4,8",multiple_choice,"A:-8,4|B:4,8|C:-4,8|D:8|E:-4",4,arith_absolute_value;alg_linear_equations,absolute_value_equations;case_reasoning,distance_from_center;two_solution_structure,one_solution_error;sign_error,|x - 2| = 6 means x - 2 = 6 or x - 2 = -6. Thus x = 8 or x = -4.,Algebra 1,Linear Equations and Functions,college-algebra-06-absolute-value,Absolute Value Functions and Equations,5528,college_algebra_stitz_zeager,"local-pdf: College Algebra -- Carl Stitz, Jeff Zeager.pdf; College Algebra 2.2 Absolute Value Functions",Standard,Algebra Readiness,absolute_value_equation,case_reasoning;inverse_operations,110,Original-equivalent bridge item generated from local textbook coverage signals. No full textbook exercise text is reproduced.
college_alg_abs_010,Solve |x - 3| = 7.,"-4,10",multiple_choice,"A:4,10|B:-4,10|C:10|D:-4|E:-10,4",4,arith_absolute_value;alg_linear_equations,absolute_value_equations;case_reasoning,distance_from_center;two_solution_structure,one_solution_error;sign_error,|x - 3| = 7 means x - 3 = 7 or x - 3 = -7. Thus x = 10 or x = -4.,Algebra 1,Linear Equations and Functions,college-algebra-06-absolute-value,Absolute Value Functions and Equations,5529,college_algebra_stitz_zeager,"local-pdf: College Algebra -- Carl Stitz, Jeff Zeager.pdf; College Algebra 2.2 Absolute Value Functions",Standard,Algebra Readiness,absolute_value_equation,case_reasoning;inverse_operations,110,Original-equivalent bridge item generated from local textbook coverage signals. No full textbook exercise text is reproduced.
college_alg_abs_011,Solve |x - 4| = 3.,"1,7",multiple_choice,"A:1,7|B:7|C:1|D:-7,-1|E:-1,7",4,arith_absolute_value;alg_linear_equations,absolute_value_equations;case_reasoning,distance_from_center;two_solution_structure,one_solution_error;sign_error,|x - 4| = 3 means x - 4 = 3 or x - 4 = -3. Thus x = 7 or x = 1.,Algebra 1,Linear Equations and Functions,college-algebra-06-absolute-value,Absolute Value Functions and Equations,5530,college_algebra_stitz_zeager,"local-pdf: College Algebra -- Carl Stitz, Jeff Zeager.pdf; College Algebra 2.2 Absolute Value Functions",Standard,Algebra Readiness,absolute_value_equation,case_reasoning;inverse_operations,110,Original-equivalent bridge item generated from local textbook coverage signals. No full textbook exercise text is reproduced.
college_alg_abs_012,Solve |x - 5| = 4.,"1,9",multiple_choice,"A:9|B:1|C:-9,-1|D:-1,9|E:1,9",4,arith_absolute_value;alg_linear_equations,absolute_value_equations;case_reasoning,distance_from_center;two_solution_structure,one_solution_error;sign_error,|x - 5| = 4 means x - 5 = 4 or x - 5 = -4. Thus x = 9 or x = 1.,Algebra 1,Linear Equations and Functions,college-algebra-06-absolute-value,Absolute Value Functions and Equations,5531,college_algebra_stitz_zeager,"local-pdf: College Algebra -- Carl Stitz, Jeff Zeager.pdf; College Algebra 2.2 Absolute Value Functions",Standard,Algebra Readiness,absolute_value_equation,case_reasoning;inverse_operations,110,Original-equivalent bridge item generated from local textbook coverage signals. No full textbook exercise text is reproduced.
college_alg_abs_013,Solve |x - 6| = 5.,"1,11",multiple_choice,"A:1|B:-11,-1|C:-1,11|D:1,11|E:11",4,arith_absolute_value;alg_linear_equations,absolute_value_equations;case_reasoning,distance_from_center;two_solution_structure,one_solution_error;sign_error,|x - 6| = 5 means x - 6 = 5 or x - 6 = -5. Thus x = 11 or x = 1.,Algebra 1,Linear Equations and Functions,college-algebra-06-absolute-value,Absolute Value Functions and Equations,5532,college_algebra_stitz_zeager,"local-pdf: College Algebra -- Carl Stitz, Jeff Zeager.pdf; College Algebra 2.2 Absolute Value Functions",Standard,Algebra Readiness,absolute_value_equation,case_reasoning;inverse_operations,110,Original-equivalent bridge item generated from local textbook coverage signals. No full textbook exercise text is reproduced.
college_alg_abs_014,Solve |x - 7| = 6.,"1,13",multiple_choice,"A:-13,-1|B:-1,13|C:1,13|D:13|E:1",4,arith_absolute_value;alg_linear_equations,absolute_value_equations;case_reasoning,distance_from_center;two_solution_structure,one_solution_error;sign_error,|x - 7| = 6 means x - 7 = 6 or x - 7 = -6. Thus x = 13 or x = 1.,Algebra 1,Linear Equations and Functions,college-algebra-06-absolute-value,Absolute Value Functions and Equations,5533,college_algebra_stitz_zeager,"local-pdf: College Algebra -- Carl Stitz, Jeff Zeager.pdf; College Algebra 2.2 Absolute Value Functions",Standard,Algebra Readiness,absolute_value_equation,case_reasoning;inverse_operations,110,Original-equivalent bridge item generated from local textbook coverage signals. No full textbook exercise text is reproduced.
college_alg_abs_015,Solve |x - 8| = 7.,"1,15",multiple_choice,"A:-1,15|B:1,15|C:15|D:1|E:-15,-1",4,arith_absolute_value;alg_linear_equations,absolute_value_equations;case_reasoning,distance_from_center;two_solution_structure,one_solution_error;sign_error,|x - 8| = 7 means x - 8 = 7 or x - 8 = -7. Thus x = 15 or x = 1.,Algebra 1,Linear Equations and Functions,college-algebra-06-absolute-value,Absolute Value Functions and Equations,5534,college_algebra_stitz_zeager,"local-pdf: College Algebra -- Carl Stitz, Jeff Zeager.pdf; College Algebra 2.2 Absolute Value Functions",Standard,Algebra Readiness,absolute_value_equation,case_reasoning;inverse_operations,110,Original-equivalent bridge item generated from local textbook coverage signals. No full textbook exercise text is reproduced.
college_alg_abs_016,Solve |x - 9| = 3.,"6,12",multiple_choice,"A:6,12|B:12|C:6|D:-12,-6|E:-6,12",4,arith_absolute_value;alg_linear_equations,absolute_value_equations;case_reasoning,distance_from_center;two_solution_structure,one_solution_error;sign_error,|x - 9| = 3 means x - 9 = 3 or x - 9 = -3. Thus x = 12 or x = 6.,Algebra 1,Linear Equations and Functions,college-algebra-06-absolute-value,Absolute Value Functions and Equations,5535,college_algebra_stitz_zeager,"local-pdf: College Algebra -- Carl Stitz, Jeff Zeager.pdf; College Algebra 2.2 Absolute Value Functions",Standard,Algebra Readiness,absolute_value_equation,case_reasoning;inverse_operations,110,Original-equivalent bridge item generated from local textbook coverage signals. No full textbook exercise text is reproduced.
college_alg_abs_017,Solve |x - 2| = 4.,"-2,6",multiple_choice,"A:6|B:-2|C:-6,2|D:2,6|E:-2,6",4,arith_absolute_value;alg_linear_equations,absolute_value_equations;case_reasoning,distance_from_center;two_solution_structure,one_solution_error;sign_error,|x - 2| = 4 means x - 2 = 4 or x - 2 = -4. Thus x = 6 or x = -2.,Algebra 1,Linear Equations and Functions,college-algebra-06-absolute-value,Absolute Value Functions and Equations,5536,college_algebra_stitz_zeager,"local-pdf: College Algebra -- Carl Stitz, Jeff Zeager.pdf; College Algebra 2.2 Absolute Value Functions",Standard,Algebra Readiness,absolute_value_equation,case_reasoning;inverse_operations,110,Original-equivalent bridge item generated from local textbook coverage signals. No full textbook exercise text is reproduced.
college_alg_abs_018,Solve |x - 3| = 5.,"-2,8",multiple_choice,"A:-2|B:-8,2|C:2,8|D:-2,8|E:8",4,arith_absolute_value;alg_linear_equations,absolute_value_equations;case_reasoning,distance_from_center;two_solution_structure,one_solution_error;sign_error,|x - 3| = 5 means x - 3 = 5 or x - 3 = -5. Thus x = 8 or x = -2.,Algebra 1,Linear Equations and Functions,college-algebra-06-absolute-value,Absolute Value Functions and Equations,5537,college_algebra_stitz_zeager,"local-pdf: College Algebra -- Carl Stitz, Jeff Zeager.pdf; College Algebra 2.2 Absolute Value Functions",Standard,Algebra Readiness,absolute_value_equation,case_reasoning;inverse_operations,110,Original-equivalent bridge item generated from local textbook coverage signals. No full textbook exercise text is reproduced.
